"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2008"	"2008"	"85+ years"	"85+"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	413	62685	658.8
	"2008"	"2008"	"85+ years"	"85+"	"Emphysema (J43)"	"GR113-084"	20	62685	31.9
	"2008"	"2008"	"85+ years"	"85+"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	383	62685	611.0
	"2008"	"2008"	"85+ years"	"85+"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	107	62685	170.7
	"2008"	"2008"	"85+ years"	"85+"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	144	62685	229.7
	"2008"	"2008"	"85+ years"	"85+"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	12	62685	Unreliable
	"2008"	"2008"	"85+ years"	"85+"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	10	62685	Unreliable
	"2008"	"2008"	"85+ years"	"85+"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	18	62685	Unreliable
	"2008"	"2008"	"85+ years"	"85+"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	338	62685	539.2
	"2008"	"2008"	"85+ years"	"85+"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	27	62685	43.1
	"2008"	"2008"	"85+ years"	"85+"	"Renal failure (N17-N19)"	"GR113-100"	311	62685	496.1
	"2008"	"2008"	"85+ years"	"85+"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	377	62685	601.4
	"2008"	"2008"	"85+ years"	"85+"	"All other diseases (Residual) "	"GR113-111"	1250	62685	1994.1
	"2008"	"2008"	"85+ years"	"85+"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	195	62685	311.1
	"2008"	"2008"	"85+ years"	"85+"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	25	62685	39.9
	"2008"	"2008"	"85+ years"	"85+"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	25	62685	39.9
	"2008"	"2008"	"85+ years"	"85+"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	170	62685	271.2
	"2008"	"2008"	"85+ years"	"85+"	"Falls (W00-W19)"	"GR113-118"	74	62685	118.1
	"2008"	"2008"	"85+ years"	"85+"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	86	62685	137.2
	"2008"	"2008"	"85+ years"	"85+"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	11	62685	Unreliable
	"2008"	"2008"	"85+ years"	"85+"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	21	62685	33.5
	"2009"	"2009"	"1-4 years"	"1-4"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	41	249595	16.4
	"2009"	"2009"	"1-4 years"	"1-4"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	16	249595	Unreliable
	"2009"	"2009"	"1-4 years"	"1-4"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	15	249595	Unreliable
	"2009"	"2009"	"1-4 years"	"1-4"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	25	249595	10.0
	"2009"	"2009"	"1-4 years"	"1-4"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	12	249595	Unreliable
	"2009"	"2009"	"1-4 years"	"1-4"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	10	249595	Unreliable
	"2009"	"2009"	"1-4 years"	"1-4"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	10	249595	Unreliable
	"2009"	"2009"	"5-14 years"	"5-14"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10	608234	Unreliable
	"2009"	"2009"	"5-14 years"	"5-14"	"All other diseases (Residual) "	"GR113-111"	17	608234	Unreliable
	"2009"	"2009"	"5-14 years"	"5-14"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	56	608234	9.2
	"2009"	"2009"	"5-14 years"	"5-14"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	32	608234	5.3
	"2009"	"2009"	"5-14 years"	"5-14"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	28	608234	4.6
	"2009"	"2009"	"5-14 years"	"5-14"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	24	608234	3.9
	"2009"	"2009"	"15-24 years"	"15-24"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	25	666011	3.8
	"2009"	"2009"	"15-24 years"	"15-24"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	36	666011	5.4
	"2009"	"2009"	"15-24 years"	"15-24"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	30	666011	4.5
	"2009"	"2009"	"15-24 years"	"15-24"	"Other heart diseases (I26-I51)"	"GR113-064"	25	666011	3.8
	"2009"	"2009"	"15-24 years"	"15-24"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	19	666011	Unreliable
	"2009"	"2009"	"15-24 years"	"15-24"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	15	666011	Unreliable
	"2009"	"2009"	"15-24 years"	"15-24"	"All other diseases (Residual) "	"GR113-111"	41	666011	6.2
	"2009"	"2009"	"15-24 years"	"15-24"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	304	666011	45.6
	"2009"	"2009"	"15-24 years"	"15-24"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	201	666011	30.2
	"2009"	"2009"	"15-24 years"	"15-24"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	186	666011	27.9
	"2009"	"2009"	"15-24 years"	"15-24"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	103	666011	15.5
	"2009"	"2009"	"15-24 years"	"15-24"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	18	666011	Unreliable
	"2009"	"2009"	"15-24 years"	"15-24"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	52	666011	7.8
	"2009"	"2009"	"15-24 years"	"15-24"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	17	666011	Unreliable
	"2009"	"2009"	"15-24 years"	"15-24"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	56	666011	8.4
	"2009"	"2009"	"15-24 years"	"15-24"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	36	666011	5.4
	"2009"	"2009"	"15-24 years"	"15-24"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	20	666011	3.0
	"2009"	"2009"	"15-24 years"	"15-24"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	184	666011	27.6
	"2009"	"2009"	"15-24 years"	"15-24"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	171	666011	25.7
	"2009"	"2009"	"15-24 years"	"15-24"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	13	666011	Unreliable
	"2009"	"2009"	"15-24 years"	"15-24"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	14	666011	Unreliable
	"2009"	"2009"	"15-24 years"	"15-24"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	12	666011	Unreliable
	"2009"	"2009"	"25-34 years"	"25-34"	"#Septicemia (A40-A41)"	"GR113-010"	11	613507	Unreliable
	"2009"	"2009"	"25-34 years"	"25-34"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	51	613507	8.3
	"2009"	"2009"	"25-34 years"	"25-34"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	57	613507	9.3
	"2009"	"2009"	"25-34 years"	"25-34"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	12	613507	Unreliable
	"2009"	"2009"	"25-34 years"	"25-34"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	14	613507	Unreliable
	"2009"	"2009"	"25-34 years"	"25-34"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	15	613507	Unreliable
	"2009"	"2009"	"25-34 years"	"25-34"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	89	613507	14.5
	"2009"	"2009"	"25-34 years"	"25-34"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	82	613507	13.4
	"2009"	"2009"	"25-34 years"	"25-34"	"Hypertensive heart disease (I11)"	"GR113-056"	12	613507	Unreliable
	"2009"	"2009"	"25-34 years"	"25-34"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	21	613507	3.4
	"2009"	"2009"	"25-34 years"	"25-34"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	12	613507	Unreliable
	"2009"	"2009"	"25-34 years"	"25-34"	"Other heart diseases (I26-I51)"	"GR113-064"	47	613507	7.7
	"2009"	"2009"	"25-34 years"	"25-34"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	39	613507	6.4
	"2009"	"2009"	"25-34 years"	"25-34"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	12	613507	Unreliable
	"2009"	"2009"	"25-34 years"	"25-34"	"Pneumonia (J12-J18)"	"GR113-078"	12	613507	Unreliable
	"2009"	"2009"	"25-34 years"	"25-34"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	19	613507	Unreliable
	"2009"	"2009"	"25-34 years"	"25-34"	"All other diseases (Residual) "	"GR113-111"	69	613507	11.2
	"2009"	"2009"	"25-34 years"	"25-34"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	322	613507	52.5
	"2009"	"2009"	"25-34 years"	"25-34"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	160	613507	26.1
	"2009"	"2009"	"25-34 years"	"25-34"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	148	613507	24.1
	"2009"	"2009"	"25-34 years"	"25-34"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	162	613507	26.4
	"2009"	"2009"	"25-34 years"	"25-34"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	15	613507	Unreliable
	"2009"	"2009"	"25-34 years"	"25-34"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	123	613507	20.0
	"2009"	"2009"	"25-34 years"	"25-34"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	13	613507	Unreliable
	"2009"	"2009"	"25-34 years"	"25-34"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	88	613507	14.3
	"2009"	"2009"	"25-34 years"	"25-34"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	54	613507	8.8
	"2009"	"2009"	"25-34 years"	"25-34"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	34	613507	5.5
	"2009"	"2009"	"25-34 years"	"25-34"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	148	613507	24.1
	"2009"	"2009"	"25-34 years"	"25-34"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	125	613507	20.4
	"2009"	"2009"	"25-34 years"	"25-34"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	23	613507	3.7
	"2009"	"2009"	"25-34 years"	"25-34"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	16	613507	Unreliable
	"2009"	"2009"	"25-34 years"	"25-34"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	15	613507	Unreliable
	"2009"	"2009"	"35-44 years"	"35-44"	"#Septicemia (A40-A41)"	"GR113-010"	24	568146	4.2
	"2009"	"2009"	"35-44 years"	"35-44"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	89	568146	15.7
	"2009"	"2009"	"35-44 years"	"35-44"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	211	568146	37.1
	"2009"	"2009"	"35-44 years"	"35-44"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	33	568146	5.8
	"2009"	"2009"	"35-44 years"	"35-44"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	37	568146	6.5
	"2009"	"2009"	"35-44 years"	"35-44"	"Malignant neoplasm of breast (C50)"	"GR113-029"	32	568146	5.6
	"2009"	"2009"	"35-44 years"	"35-44"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	11	568146	Unreliable
	"2009"	"2009"	"35-44 years"	"35-44"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	26	568146	4.6
	"2009"	"2009"	"35-44 years"	"35-44"	"Leukemia (C91-C95)"	"GR113-040"	15	568146	Unreliable
	"2009"	"2009"	"35-44 years"	"35-44"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	21	568146	3.7
	"2009"	"2009"	"35-44 years"	"35-44"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	40	568146	7.0
	"2009"	"2009"	"35-44 years"	"35-44"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	317	568146	55.8
	"2009"	"2009"	"35-44 years"	"35-44"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	256	568146	45.1
	"2009"	"2009"	"35-44 years"	"35-44"	"Hypertensive heart disease (I11)"	"GR113-056"	29	568146	5.1
	"2009"	"2009"	"35-44 years"	"35-44"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	134	568146	23.6
	"2009"	"2009"	"35-44 years"	"35-44"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	64	568146	11.3
	"2009"	"2009"	"35-44 years"	"35-44"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	67	568146	11.8
	"2009"	"2009"	"35-44 years"	"35-44"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	28	568146	4.9
	"2009"	"2009"	"35-44 years"	"35-44"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	39	568146	6.9
	"2009"	"2009"	"35-44 years"	"35-44"	"Other heart diseases (I26-I51)"	"GR113-064"	90	568146	15.8
	"2009"	"2009"	"35-44 years"	"35-44"	"Heart failure (I50)"	"GR113-067"	10	568146	Unreliable
	"2009"	"2009"	"35-44 years"	"35-44"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	77	568146	13.6
	"2009"	"2009"	"35-44 years"	"35-44"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	14	568146	Unreliable
	"2009"	"2009"	"35-44 years"	"35-44"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	44	568146	7.7
	"2009"	"2009"	"35-44 years"	"35-44"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	25	568146	4.4
	"2009"	"2009"	"35-44 years"	"35-44"	"Pneumonia (J12-J18)"	"GR113-078"	18	568146	Unreliable
	"2009"	"2009"	"35-44 years"	"35-44"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	14	568146	Unreliable
	"2009"	"2009"	"35-44 years"	"35-44"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	12	568146	Unreliable
	"2009"	"2009"	"35-44 years"	"35-44"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	23	568146	4.0
	"2009"	"2009"	"35-44 years"	"35-44"	"Alcoholic liver disease (K70)"	"GR113-094"	16	568146	Unreliable
	"2009"	"2009"	"35-44 years"	"35-44"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	22	568146	3.9
	"2009"	"2009"	"35-44 years"	"35-44"	"Renal failure (N17-N19)"	"GR113-100"	21	568146	3.7
	"2009"	"2009"	"35-44 years"	"35-44"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	20	568146	3.5
	"2009"	"2009"	"35-44 years"	"35-44"	"All other diseases (Residual) "	"GR113-111"	147	568146	25.9
	"2009"	"2009"	"35-44 years"	"35-44"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	304	568146	53.5
	"2009"	"2009"	"35-44 years"	"35-44"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	141	568146	24.8
	"2009"	"2009"	"35-44 years"	"35-44"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	130	568146	22.9
	"2009"	"2009"	"35-44 years"	"35-44"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	163	568146	28.7
	"2009"	"2009"	"35-44 years"	"35-44"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	111	568146	19.5
	"2009"	"2009"	"35-44 years"	"35-44"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	26	568146	4.6
	"2009"	"2009"	"35-44 years"	"35-44"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	86	568146	15.1
	"2009"	"2009"	"35-44 years"	"35-44"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	51	568146	9.0
	"2009"	"2009"	"35-44 years"	"35-44"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	35	568146	6.2
	"2009"	"2009"	"35-44 years"	"35-44"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	98	568146	17.2
	"2009"	"2009"	"35-44 years"	"35-44"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	77	568146	13.6
	"2009"	"2009"	"35-44 years"	"35-44"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	21	568146	3.7
	"2009"	"2009"	"35-44 years"	"35-44"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	25	568146	4.4
	"2009"	"2009"	"35-44 years"	"35-44"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	22	568146	3.9
	"2009"	"2009"	"45-54 years"	"45-54"	"#Septicemia (A40-A41)"	"GR113-010"	67	654126	10.2
	"2009"	"2009"	"45-54 years"	"45-54"	"#Viral hepatitis (B15-B19)"	"GR113-015"	57	654126	8.7
	"2009"	"2009"	"45-54 years"	"45-54"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	90	654126	13.8
	"2009"	"2009"	"45-54 years"	"45-54"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	981	654126	150.0
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	23	654126	3.5
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	25	654126	3.8
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	24	654126	3.7
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	101	654126	15.4
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	49	654126	7.5
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	65	654126	9.9
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	283	654126	43.3
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant melanoma of skin (C43)"	"GR113-028"	13	654126	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant neoplasm of breast (C50)"	"GR113-029"	107	654126	16.4
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	21	654126	3.2
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	19	654126	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	11	654126	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	20	654126	3.1
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	18	654126	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	60	654126	9.2
	"2009"	"2009"	"45-54 years"	"45-54"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	18	654126	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Leukemia (C91-C95)"	"GR113-040"	28	654126	4.3
	"2009"	"2009"	"45-54 years"	"45-54"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	10	654126	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	120	654126	18.3
	"2009"	"2009"	"45-54 years"	"45-54"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	20	654126	3.1
	"2009"	"2009"	"45-54 years"	"45-54"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	110	654126	16.8
	"2009"	"2009"	"45-54 years"	"45-54"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	1088	654126	166.3
	"2009"	"2009"	"45-54 years"	"45-54"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	866	654126	132.4
	"2009"	"2009"	"45-54 years"	"45-54"	"Hypertensive heart disease (I11)"	"GR113-056"	100	654126	15.3
	"2009"	"2009"	"45-54 years"	"45-54"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	545	654126	83.3
	"2009"	"2009"	"45-54 years"	"45-54"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	271	654126	41.4
	"2009"	"2009"	"45-54 years"	"45-54"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	12	654126	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	262	654126	40.1
	"2009"	"2009"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	118	654126	18.0
	"2009"	"2009"	"45-54 years"	"45-54"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	144	654126	22.0
	"2009"	"2009"	"45-54 years"	"45-54"	"Other heart diseases (I26-I51)"	"GR113-064"	212	654126	32.4
	"2009"	"2009"	"45-54 years"	"45-54"	"Heart failure (I50)"	"GR113-067"	53	654126	8.1
	"2009"	"2009"	"45-54 years"	"45-54"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	152	654126	23.2
	"2009"	"2009"	"45-54 years"	"45-54"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	38	654126	5.8
	"2009"	"2009"	"45-54 years"	"45-54"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	164	654126	25.1
	"2009"	"2009"	"45-54 years"	"45-54"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	18	654126	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	13	654126	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	50	654126	7.6
	"2009"	"2009"	"45-54 years"	"45-54"	"Influenza (J09-J11)"	"GR113-077"	10	654126	Unreliable
	"2009"	"2009"	"45-54 years"	"45-54"	"Pneumonia (J12-J18)"	"GR113-078"	40	654126	6.1
	"2009"	"2009"	"45-54 years"	"45-54"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	76	654126	11.6
	"2009"	"2009"	"45-54 years"	"45-54"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	58	654126	8.9
	"2009"	"2009"	"45-54 years"	"45-54"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	38	654126	5.8
	"2009"	"2009"	"45-54 years"	"45-54"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	114	654126	17.4
	"2009"	"2009"	"45-54 years"	"45-54"	"Alcoholic liver disease (K70)"	"GR113-094"	52	654126	7.9
	"2009"	"2009"	"45-54 years"	"45-54"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	62	654126	9.5
