"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"2016"	"2016"	"85+ years"	"85+"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	202	77461	260.8
	"2016"	"2016"	"85+ years"	"85+"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	15	77461	Unreliable
	"2016"	"2016"	"85+ years"	"85+"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	14	77461	Unreliable
	"2016"	"2016"	"85+ years"	"85+"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	187	77461	241.4
	"2016"	"2016"	"85+ years"	"85+"	"Falls (W00-W19)"	"GR113-118"	117	77461	151.0
	"2016"	"2016"	"85+ years"	"85+"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	60	77461	77.5
	"2016"	"2016"	"85+ years"	"85+"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	20	77461	25.8
	"2017"	"2017"	"1-4 years"	"1-4"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	12	249580	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	45	249580	18.0
	"2017"	"2017"	"1-4 years"	"1-4"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	19	249580	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	19	249580	Unreliable
	"2017"	"2017"	"1-4 years"	"1-4"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	26	249580	10.4
	"2017"	"2017"	"1-4 years"	"1-4"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	13	249580	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"All other diseases (Residual) "	"GR113-111"	18	612161	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	40	612161	6.5
	"2017"	"2017"	"5-14 years"	"5-14"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	20	612161	3.3
	"2017"	"2017"	"5-14 years"	"5-14"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	18	612161	Unreliable
	"2017"	"2017"	"5-14 years"	"5-14"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	20	612161	3.3
	"2017"	"2017"	"5-14 years"	"5-14"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	11	612161	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	28	619351	4.5
	"2017"	"2017"	"15-24 years"	"15-24"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	10	619351	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	29	619351	4.7
	"2017"	"2017"	"15-24 years"	"15-24"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	22	619351	3.6
	"2017"	"2017"	"15-24 years"	"15-24"	"Other heart diseases (I26-I51)"	"GR113-064"	18	619351	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	17	619351	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"All other diseases (Residual) "	"GR113-111"	34	619351	5.5
	"2017"	"2017"	"15-24 years"	"15-24"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	253	619351	40.8
	"2017"	"2017"	"15-24 years"	"15-24"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	160	619351	25.8
	"2017"	"2017"	"15-24 years"	"15-24"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	156	619351	25.2
	"2017"	"2017"	"15-24 years"	"15-24"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	93	619351	15.0
	"2017"	"2017"	"15-24 years"	"15-24"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	11	619351	Unreliable
	"2017"	"2017"	"15-24 years"	"15-24"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	68	619351	11.0
	"2017"	"2017"	"15-24 years"	"15-24"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	92	619351	14.9
	"2017"	"2017"	"15-24 years"	"15-24"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	62	619351	10.0
	"2017"	"2017"	"15-24 years"	"15-24"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	30	619351	4.8
	"2017"	"2017"	"15-24 years"	"15-24"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	198	619351	32.0
	"2017"	"2017"	"15-24 years"	"15-24"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	182	619351	29.4
	"2017"	"2017"	"15-24 years"	"15-24"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	16	619351	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"#Septicemia (A40-A41)"	"GR113-010"	13	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	19	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	59	679687	8.7
	"2017"	"2017"	"25-34 years"	"25-34"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	12	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	13	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	116	679687	17.1
	"2017"	"2017"	"25-34 years"	"25-34"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	88	679687	12.9
	"2017"	"2017"	"25-34 years"	"25-34"	"Hypertensive heart disease (I11)"	"GR113-056"	13	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	24	679687	3.5
	"2017"	"2017"	"25-34 years"	"25-34"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	17	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	11	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"Other heart diseases (I26-I51)"	"GR113-064"	49	679687	7.2
	"2017"	"2017"	"25-34 years"	"25-34"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	39	679687	5.7
	"2017"	"2017"	"25-34 years"	"25-34"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	20	679687	2.9
	"2017"	"2017"	"25-34 years"	"25-34"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	13	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"Pneumonia (J12-J18)"	"GR113-078"	13	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	10	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	15	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	15	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	11	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	15	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"All other diseases (Residual) "	"GR113-111"	97	679687	14.3
	"2017"	"2017"	"25-34 years"	"25-34"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	451	679687	66.4
	"2017"	"2017"	"25-34 years"	"25-34"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	157	679687	23.1
	"2017"	"2017"	"25-34 years"	"25-34"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	148	679687	21.8
	"2017"	"2017"	"25-34 years"	"25-34"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	294	679687	43.3
	"2017"	"2017"	"25-34 years"	"25-34"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	13	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	254	679687	37.4
	"2017"	"2017"	"25-34 years"	"25-34"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	21	679687	3.1
	"2017"	"2017"	"25-34 years"	"25-34"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	142	679687	20.9
	"2017"	"2017"	"25-34 years"	"25-34"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	76	679687	11.2
	"2017"	"2017"	"25-34 years"	"25-34"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	66	679687	9.7
	"2017"	"2017"	"25-34 years"	"25-34"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	173	679687	25.5
	"2017"	"2017"	"25-34 years"	"25-34"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	159	679687	23.4
	"2017"	"2017"	"25-34 years"	"25-34"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	14	679687	Unreliable
	"2017"	"2017"	"25-34 years"	"25-34"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	25	679687	3.7
	"2017"	"2017"	"25-34 years"	"25-34"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	23	679687	3.4
	"2017"	"2017"	"35-44 years"	"35-44"	"#Septicemia (A40-A41)"	"GR113-010"	22	578448	3.8
	"2017"	"2017"	"35-44 years"	"35-44"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	28	578448	4.8
	"2017"	"2017"	"35-44 years"	"35-44"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	182	578448	31.5
	"2017"	"2017"	"35-44 years"	"35-44"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	24	578448	4.1
	"2017"	"2017"	"35-44 years"	"35-44"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	11	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	17	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"Malignant neoplasm of breast (C50)"	"GR113-029"	33	578448	5.7
	"2017"	"2017"	"35-44 years"	"35-44"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	14	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	11	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	21	578448	3.6
	"2017"	"2017"	"35-44 years"	"35-44"	"Leukemia (C91-C95)"	"GR113-040"	11	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	23	578448	4.0
	"2017"	"2017"	"35-44 years"	"35-44"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	41	578448	7.1
	"2017"	"2017"	"35-44 years"	"35-44"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	348	578448	60.2
	"2017"	"2017"	"35-44 years"	"35-44"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	299	578448	51.7
	"2017"	"2017"	"35-44 years"	"35-44"	"Hypertensive heart disease (I11)"	"GR113-056"	62	578448	10.7
	"2017"	"2017"	"35-44 years"	"35-44"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	123	578448	21.3
	"2017"	"2017"	"35-44 years"	"35-44"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	48	578448	8.3
	"2017"	"2017"	"35-44 years"	"35-44"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	68	578448	11.8
	"2017"	"2017"	"35-44 years"	"35-44"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	30	578448	5.2
	"2017"	"2017"	"35-44 years"	"35-44"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	38	578448	6.6
	"2017"	"2017"	"35-44 years"	"35-44"	"Other heart diseases (I26-I51)"	"GR113-064"	111	578448	19.2
	"2017"	"2017"	"35-44 years"	"35-44"	"Heart failure (I50)"	"GR113-067"	24	578448	4.1
	"2017"	"2017"	"35-44 years"	"35-44"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	85	578448	14.7
	"2017"	"2017"	"35-44 years"	"35-44"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	10	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	31	578448	5.4
	"2017"	"2017"	"35-44 years"	"35-44"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	10	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"Pneumonia (J12-J18)"	"GR113-078"	10	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	17	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	15	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	33	578448	5.7
	"2017"	"2017"	"35-44 years"	"35-44"	"Alcoholic liver disease (K70)"	"GR113-094"	24	578448	4.1
	"2017"	"2017"	"35-44 years"	"35-44"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	33	578448	5.7
	"2017"	"2017"	"35-44 years"	"35-44"	"Renal failure (N17-N19)"	"GR113-100"	31	578448	5.4
	"2017"	"2017"	"35-44 years"	"35-44"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	13	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	13	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	16	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	17	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"All other diseases (Residual) "	"GR113-111"	139	578448	24.0
	"2017"	"2017"	"35-44 years"	"35-44"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	462	578448	79.9
	"2017"	"2017"	"35-44 years"	"35-44"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	143	578448	24.7
	"2017"	"2017"	"35-44 years"	"35-44"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	137	578448	23.7
	"2017"	"2017"	"35-44 years"	"35-44"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	319	578448	55.1
	"2017"	"2017"	"35-44 years"	"35-44"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	12	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	278	578448	48.1
	"2017"	"2017"	"35-44 years"	"35-44"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	18	578448	Unreliable
	"2017"	"2017"	"35-44 years"	"35-44"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	114	578448	19.7
	"2017"	"2017"	"35-44 years"	"35-44"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	58	578448	10.0
	"2017"	"2017"	"35-44 years"	"35-44"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	56	578448	9.7
	"2017"	"2017"	"35-44 years"	"35-44"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	111	578448	19.2
	"2017"	"2017"	"35-44 years"	"35-44"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	91	578448	15.7
	"2017"	"2017"	"35-44 years"	"35-44"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	20	578448	3.5
	"2017"	"2017"	"35-44 years"	"35-44"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	26	578448	4.5
	"2017"	"2017"	"35-44 years"	"35-44"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	24	578448	4.1
	"2017"	"2017"	"45-54 years"	"45-54"	"#Septicemia (A40-A41)"	"GR113-010"	61	579074	10.5
	"2017"	"2017"	"45-54 years"	"45-54"	"#Viral hepatitis (B15-B19)"	"GR113-015"	17	579074	Unreliable
	"2017"	"2017"	"45-54 years"	"45-54"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	47	579074	8.1
	"2017"	"2017"	"45-54 years"	"45-54"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	678	579074	117.1
	"2017"	"2017"	"45-54 years"	"45-54"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	26	579074	4.5
	"2017"	"2017"	"45-54 years"	"45-54"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	19	579074	Unreliable
	"2017"	"2017"	"45-54 years"	"45-54"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	12	579074	Unreliable
	"2017"	"2017"	"45-54 years"	"45-54"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	93	579074	16.1
	"2017"	"2017"	"45-54 years"	"45-54"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	35	579074	6.0
	"2017"	"2017"	"45-54 years"	"45-54"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	49	579074	8.5
	"2017"	"2017"	"45-54 years"	"45-54"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	133	579074	23.0
	"2017"	"2017"	"45-54 years"	"45-54"	"Malignant neoplasm of breast (C50)"	"GR113-029"	70	579074	12.1
	"2017"	"2017"	"45-54 years"	"45-54"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	18	579074	Unreliable
	"2017"	"2017"	"45-54 years"	"45-54"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	18	579074	Unreliable
	"2017"	"2017"	"45-54 years"	"45-54"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	17	579074	Unreliable
	"2017"	"2017"	"45-54 years"	"45-54"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	26	579074	4.5
	"2017"	"2017"	"45-54 years"	"45-54"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	46	579074	7.9
	"2017"	"2017"	"45-54 years"	"45-54"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	14	579074	Unreliable
	"2017"	"2017"	"45-54 years"	"45-54"	"Leukemia (C91-C95)"	"GR113-040"	24	579074	4.1
	"2017"	"2017"	"45-54 years"	"45-54"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	87	579074	15.0
	"2017"	"2017"	"45-54 years"	"45-54"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	16	579074	Unreliable
	"2017"	"2017"	"45-54 years"	"45-54"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	117	579074	20.2
	"2017"	"2017"	"45-54 years"	"45-54"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	932	579074	160.9
	"2017"	"2017"	"45-54 years"	"45-54"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	747	579074	129.0
	"2017"	"2017"	"45-54 years"	"45-54"	"Hypertensive heart disease (I11)"	"GR113-056"	98	579074	16.9
	"2017"	"2017"	"45-54 years"	"45-54"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	421	579074	72.7
	"2017"	"2017"	"45-54 years"	"45-54"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	157	579074	27.1
	"2017"	"2017"	"45-54 years"	"45-54"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	255	579074	44.0
	"2017"	"2017"	"45-54 years"	"45-54"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	134	579074	23.1
	"2017"	"2017"	"45-54 years"	"45-54"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	121	579074	20.9
	"2017"	"2017"	"45-54 years"	"45-54"	"Other heart diseases (I26-I51)"	"GR113-064"	218	579074	37.6
	"2017"	"2017"	"45-54 years"	"45-54"	"Heart failure (I50)"	"GR113-067"	58	579074	10.0
	"2017"	"2017"	"45-54 years"	"45-54"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	157	579074	27.1
	"2017"	"2017"	"45-54 years"	"45-54"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	22	579074	3.8
	"2017"	"2017"	"45-54 years"	"45-54"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	147	579074	25.4
	"2017"	"2017"	"45-54 years"	"45-54"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	15	579074	Unreliable
	"2017"	"2017"	"45-54 years"	"45-54"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	11	579074	Unreliable
	"2017"	"2017"	"45-54 years"	"45-54"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	42	579074	7.3
	"2017"	"2017"	"45-54 years"	"45-54"	"Pneumonia (J12-J18)"	"GR113-078"	33	579074	5.7
	"2017"	"2017"	"45-54 years"	"45-54"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	60	579074	10.4
	"2017"	"2017"	"45-54 years"	"45-54"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	50	579074	8.6
	"2017"	"2017"	"45-54 years"	"45-54"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	45	579074	7.8
	"2017"	"2017"	"45-54 years"	"45-54"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	114	579074	19.7
	"2017"	"2017"	"45-54 years"	"45-54"	"Alcoholic liver disease (K70)"	"GR113-094"	54	579074	9.3
	"2017"	"2017"	"45-54 years"	"45-54"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	60	579074	10.4
	"2017"	"2017"	"45-54 years"	"45-54"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	54	579074	9.3
	"2017"	"2017"	"45-54 years"	"45-54"	"Renal failure (N17-N19)"	"GR113-100"	53	579074	9.2
	"2017"	"2017"	"45-54 years"	"45-54"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	10	579074	Unreliable
	"2017"	"2017"	"45-54 years"	"45-54"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	23	579074	4.0
	"2017"	"2017"	"45-54 years"	"45-54"	"All other diseases (Residual) "	"GR113-111"	291	579074	50.3
	"2017"	"2017"	"45-54 years"	"45-54"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	408	579074	70.5
	"2017"	"2017"	"45-54 years"	"45-54"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	112	579074	19.3
	"2017"	"2017"	"45-54 years"	"45-54"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	103	579074	17.8
	"2017"	"2017"	"45-54 years"	"45-54"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	296	579074	51.1
	"2017"	"2017"	"45-54 years"	"45-54"	"Falls (W00-W19)"	"GR113-118"	14	579074	Unreliable
	"2017"	"2017"	"45-54 years"	"45-54"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	11	579074	Unreliable
